# English link-stemming table for BibleSearch (word<TAB>link heads).
# Built with tools/eng_links/build_links.py from:
#  - AGID (Automatically Generated Inflection Database), Rev. 4.
#    Copyright 2000-2003 by Kevin Atkinson. Permission to use, copy, modify,
#    distribute and sell this database, the associated scripts, the output
#    created from the scripts and its documentation for any purpose is hereby
#    granted without fee, provided that the above copyright notice appears in
#    all copies. http://wordlist.aspell.net/
#  - Open English WordNet 2025, by the Open English WordNet Community,
#    CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/), derived from
#    Princeton WordNet 3.0, Copyright 2006 by Princeton University.
#    https://en-word.net/
kolaiah	kolaiah
kor	kor
korah	korah
korahite	korah
korahites	korah
kore	kore
koum	koum
koz	koz
kue	kue
kushaiah	kushaiah
l	l
laadah	laadah
laadan	laadan
laban	laban
labben	labben
labor	labor
labored	labor
laborer	labor
laborers	labor
laboring	labor
labors	labor
labour	labour
lachish	lachish
lack	lack
lacked	lac,lack
lacking	lac,lack
lacks	lack
ladan	ladan
ladder	ladder
laden	lade,laden
ladles	ladle
lady	lady
lael	lael
lahad	lahad
lahai	lahai
lahmas	lahmas
lahmi	lahmi
laid	lay
lain	lie
lair	lair
laish	laish
lake	lake
lakkum	lakkum
lamb	lamb
lamb's	lamb
lambs	lamb
lame	lame
lamech	lamech
lameness	lame
lament	lament
lamentation	lament
lamentations	lament
lamented	lament
lamenting	lament
laments	lament
lamp	lamp
lamps	lamp
lampstand	lampstand
lampstands	lampstands
lance	lance
land	land
landed	land
landmark	landmark
landmarks	landmark
lands	land
lanes	lane
language	language
languages	language
languish	languish
languished	languish
languishes	languish
lanterns	lantern
laodicea	laodicea
laodiceans	laodicean
lap	lap
lapidoth	lapidoth
lapping	lap,lapping
laps	lap
large	large
larger	large
lasea	lasea
lasha	lasha
lashes	lash
last	last
lasted	last
lasting	last,lasting
latch	latch
late	late
lately	late
later	late
latin	latin
latrine	latrine
latter	lat
lattice	lattice
lattices	lattice
laugh	laugh
laughed	laugh
laughing	laugh,laughing
laughingstock	laughingstock
laughs	laugh
laughter	laughter
launderer	launder
laundering	launder
lavishing	lavish
law	law
lawful	law
lawfully	law
lawgiver	lawgiver
lawgiving	lawgiving
lawless	law
lawlessness	law
laws	law
lawsuits	lawsuit
lawyer	lawyer
lawyers	lawyer
lay	lay,lie
laying	lay,laying
lays	lay
lazarus	lazarus
laziness	lazy
lazy	lazy
lead	lead
leader	lead
leaders	lead
leading	lead,leading
leads	lead
leaf	leaf
leafy	leaf
leah	leah
leah's	leah
leaks	leak
lean	lean
leaned	lean
leaning	lean,leaning
leanness	lean
leannoth	leannoth
leans	lean
leap	leap
leaped	leap
leaphrah	leaphrah
leaping	leap
leaps	leap
leapt	leap
learn	learn
learned	learn
learning	learn,learning
leash	leash
least	least
leather	leather
leave	leave
leaven	leaven
leavened	leaven
leavens	leaven
leaves	leaf,leave
leaving	leave,leaving
leb	leb
lebanah	lebanah
lebanon	lebanon
lebaoth	lebaoth
lebo	lebo
lebonah	lebonah
lecah	lecah
lecture	lecture
led	lead,led
ledge	ledge
ledges	ledge
leech	leech
leeks	leek
left	leave,left
leftover	leftover
leg	leg
legion	legion
legions	legion
legs	leg
lehabim	lehabim
lehem	lehem
lehemite	lehem
lehi	lehi
leisure	leisure
lema	lema
lemuel	lemuel
lend	lend
lender	lend
lending	lend,lending
lends	lend
length	long
lengthen	long
lengthened	long
lengthening	long
lent	lend,lent
lentils	lentil
leopard	leopard
leopards	leopard
leper	leper
lepers	leper
leprosy	leprosy
leprous	leprous
lepta	lepton
lepton	lepton
leshem	leshem
less	less
lesser	lesser
lest	lest
let	let
lethech	lethech
lets	let
letter	letter
letters	letter
letting	let,letting
letushites	letushites
leummites	leummites
level	level
leveled	level
levi	levi
leviathan	leviathan
levite	lev,levi
levites	lev,levi
levitical	levi
lewdness	lewd
liable	liable
liar	liar
liars	liar
liberty	liberty
libnah	libnah
libnath	libnath
libni	libni
libnite	libni
libya	libya
libyans	libyan
lick	lick
licked	lick
licking	lick,licking
licks	lick
lid	lid
lids	lid
lie	lie
lied	lie,lied
lier	ly
lies	li,lie
life	live
lifeboat	lifeboat
lifeless	live
lifespan	lifespan
lifetime	lifetime
lift	lift
lifted	lift
lifting	lift
lifts	lift
ligaments	ligament
light	light
lighten	light
lightened	light
lighter	light
lightly	light
lightness	light
lightning	lightning
lightnings	lightning
lights	light
like	like
likely	like
liken	liken
likened	liken
likeness	like,liken
likenesses	like,liken
likewise	likewise
likhi	likhi
lilies	lily
lilith	lilith
lily	lily
limb	limb
limbs	limb
lime	lime
limit	limit
limits	limit
limp	limp
limping	limp,limping
line	line
linen	linen
lines	line
linger	linger
lingered	linger
lingering	linger,lingering
lingers	linger
lintel	lintel
linus	linus
lion	lion
lioness	lion
lionesses	lion
lions	lion
lip	lip
lips	lip
liquid	liquid
liquor	liquor
list	list
listed	list
listen	listen
listend	listend
listened	listen
listening	listen
listens	listen
listing	list
lit	light,lit
literature	literary
litra	litra
litras	litras
little	little
live	live
lived	live
livelihood	live
lively	live
liver	liver
lives	live
livestock	livestock
living	live
lizard	lizard
lo	lo
load	load
loaded	load
loading	load
loads	load
loaf	loaf
loan	loan
loans	loan
loathe	loathe
loathed	loathe
loathes	loathe
loathing	loathe
loathsome	loathsome
loaves	loaf,loave
lobe	lobe
lock	lock
locked	lock
locks	lock
locust	locust
locusts	locust
lod	lod
lodge	lodge
lodged	lodge
lodges	lodge
lodging	lodge
loftiness	lift
lofty	lift
log	log
logs	log
loin	loin
loincloth	loincloth
loincloths	loincloth
loins	loin
lois	lois
lone	lone
lonely	lone
long	long
longed	long,longe
longer	long,longe
longing	long
longs	long
longsuffering	longsuffering
look	look
looked	look
looking	look,looking
lookout	lookout
lookouts	lookout
looks	look
loom	loom
loops	loop
loose	loose
loosed	loos,loose
loosen	loose
loosened	loose
loosens	loose
loosing	loos,loose
loot	loot
looter	loot
lop	lop
lord	lord
lord's	lord
lords	lord
lordship	lord
lordships	lord
lose	lose
loses	los,lose
loss	loss
lost	lose
lot	lot
lotan	lotan
lots	lot
lotus	lotus
loud	loud
louder	loud
loudly	loud
loungers	lounge
lounging	lounge
love	love
loved	love
loveliest	love
loveliness	love
lovely	love
lover	love
lovers	love
loves	love
loving	love
low	low
lowborn	lowborn
lower	low
lowered	low
lowest	low,lowe
lowing	low,lowe
lowland	lowland
lowliness	lowly
lowly	lowly
loyal	loyal
loyalty	loyalty
lubim	lubim
lucius	lucius
lud	lud
ludim	ludim
luhith	luhith
luke	luke
lukewarm	lukewarm
luminaries	luminary
luminous	luminous
lump	lump
lunge	lunge
lured	lure
lures	lure
lurk	lurk
lurking	lurk
lush	lush
lust	lust
lusted	lust
lusting	lust
lusts	lust
lute	lute
luxuriant	luxuriant
luxuriating	luxury
luxurious	luxury
luxuriously	luxury
luxury	luxury
luz	luz
lycaonian	lycaonian
lycia	lycia
lydda	lydda
lydia	lydia
lydians	lydian
lye	lye
lying	lie,lying
lyings	lying
lyre	lyre
lyres	lyre
lysanias	lysanias
lysias	lysias
lystra	lystra
maacah	maacah
maacathite	maacathite
maachah	maachah
maachathite	maachathite
maadai	maadai
maadiah	maadiah
maai	maai
maarath	maarath
maasai	maasai
maaseiah	maaseiah
maath	maath
maaz	maaz
maaziah	maaziah
macedonia	macedonia
macedonian	macedonia
macedonians	macedonia
machbanai	machbanai
machbenah	machbenah
machi	machi
machir	machir
machirite	machir
machnadebai	machnadebai
machpelah	machpelah
mad	mad
madai	madai
made	make
madman	madman
madmannah	madmannah
madmen	madman
madmenah	madmenah
madness	mad
madon	madon
mag	mag
magadan	magadan
magbish	magbish
magdalene	magdalene
magdiel	magdiel
maggot	maggot
magi	magus
magic	magic
magician	magic
magicians	magic
magistrates	magistrate
magnificence	magnificent
magnificent	magnificent
magnified	magnify
magnifies	magnify
magnify	magnify
magnifying	magnify
magnitude	magnify
magog	magog
magor	magor
magpiash	magpiash
mahalalel	mahalalel
mahalath	mahalath
mahanaim	mahanaim
mahaneh	mahaneh
maharai	maharai
mahath	mahath
mahavite	mahath
mahazioth	mahazioth
maher	maher
mahlah	mahlah
mahli	mahli
mahlite	mahli
mahlon	mahlon
mahol	mahol
mahseiah	mahseiah
maiden	maid
maidens	maid
maidservant	maidservant
maidservants	maidservant
mail	mail
maim	maim
maimed	maim
main	main
mainland	mainland
maintain	maintain
majestic	majesty
majesty	majesty
majority	major
makaz	makaz
make	make
maker	make
makers	make
makes	make
makheloth	makheloth
making	make
makkedah	makkedah
maktesh	maktesh
malachi	malachi
malcam	malcam
malchiah	malchiah
malchiel	malchiel
malchielite	malchiel
malchijah	malchijah
malchiram	malchiram
malchishua	malchishua
malchus	malchus
male	male
males	male,malis
malice	malice
mallothi	mallothi
mallow	mallow
malluch	malluch
malluchi	malluchi
malta	malta
mammon	mammon
mamre	mamre
man	man
man's	man
manaen	manaen
manage	manage
management	manage
manager	manage
managers	manage
manahath	manahath
manahathite	manahath
manahathites	manahath
manasseh	manasseh
manassite	manasseh
mandrakes	mandrake
mane	mane
manger	manger
manifest	manifest
manifestation	manifest
manifested	manifest
manifold	manifold
mankind	mankind
manna	manna
manner	manner
manoah	manoah
manservant	manservant
manservants	manservant
manslayer	manslayer
mantle	mantle
manure	manure
many	many
maoch	maoch
maon	maon
maonites	maon
mara	mara,marum
marah	marah
maralah	maralah
maranatha	maranatha
marble	marble
marcaboth	marcaboth
march	march
marched	march
marches	march,marche
marching	march
mare	mare
mares	mare
mareshah	mareshah
mariners	mariner
mark	mark
marked	mark
markers	mark
market	market
marketplace	marketplace
marketplaces	marketplace
marking	mark
marks	mark
maroth	maroth
marred	mar
marriage	marry
marriages	marry
married	marry
marries	marri,marry
marrow	marrow
marrows	marrow
marry	marry
marrying	marry
marsena	marsena
marsh	marsh
marshes	marsh
martha	martha
marvel	marvel
marveled	marvel
marveling	marvel
marvellous	marvel
marvelous	marvel
marvelously	marvel
marvels	marvel
mary	mary
mash	mash
mashal	mashal
maskil	maskil
masons	mason
masrekah	masrekah
mass	mass
massa	massa
massah	massah
mast	mast
master	master
master's	master
mastered	master
masterful	master
masters	master
mastery	master
mat	mat
match	match
mate	mate
material	material
mates	mate
matred	matred
matri	matri
mats	mat
mattan	mattan
mattanah	mattanah
mattaniah	mattaniah
mattatha	mattatha
mattathias	mattathias
mattattah	mattattah
mattenai	mattenai
matter	matte
mattered	matte
matters	matte
matthan	matthan
matthat	matthat
matthew	matthew
matthias	matthias
mattithiah	mattithiah
mattock	mattock
mattocks	mattock
mature	mature
maturity	mature
mauled	maul
may	may
mazzaroth	mazzaroth
me	i
meadows	meadow
meal	meal
meaning	mean
means	mean
meantime	meantime
mearah	mearah
measure	measure
measured	measure
measurement	measure
measurements	measure
measures	measure
measuring	measure
meat	meat
mebunnai	mebunnai
mecherathite	mecherathite
medad	medad
medan	medan
meddle	meddle
meddler	meddle
mede	mede
medeba	medeba
medes	med,mede
media	media,medium
mediator	mediate
medicines	medical
meditate	meditate
meditated	meditate
meditates	meditate
meditating	meditate
meditation	meditate
medium	medium
mediums	medium
meek	meek
meekness	meek
meet	meet
meeting	meet
meets	meet
megiddo	megiddo
mehetabel	mehetabel
mehida	mehida
mehir	mehir
meholah	meholah
meholathite	meholathite
mehujael	mehujael
mehuman	mehuman
mekonah	mekonah
melah	melah
melatiah	melatiah
melchi	melchi
melchizedek	melchizedek
melea	melea
melech	melech
melody	melody
melons	melon
melt	melt
melted	melt
melting	melt
melts	melt
member	member
members	member
memorandum	memorandum
memorial	remember
memory	remember
memphis	memphis
memucan	memucan
men	man
men's	man
menahem	menahem
mended	mend
mending	mend
mene	mene
meni	meni
menna	menna
menservants	manservant
menstrual	menstrual
menstruating	menstruate
menstruation	menstruate
mention	mention
mentioned	mention
mentioning	mention
meon	meon
meonothai	meonothai
mephaath	mephaath
mephibosheth	mephibosheth
merab	merab
meraiah	meraiah
meraioth	meraioth
merari	merari
merarite	merari
merathaim	merathaim
merchandise	merchandise
merchant	merchant
merchants	merchant
mercies	mercy
merciful	mercy
mercy	mercy
mere	mere
mered	mere
merely	mere
meremoth	meremoth
meres	mere
merib	merib
meribah	meribah
meribath	meribath
merodach	merodach
merom	merom
meron	meron
meronothite	meronothite
meroz	meroz
merry	merry
mesech	mesech
mesh	mesh
mesha	mesha
meshach	meshach
meshech	meshech
meshelemiah	meshelemiah
meshezabel	meshezabel
meshillemoth	meshillemoth
meshobab	meshobab
meshullam	meshullam
meshullemeth	meshullemeth
mesopotamia	mesopotamia
message	message
messenger	messenger
messengers	messenger
messiah	messiah
met	meet
metal	metal
metalsmith	metalsmith
metalsmiths	metalsmith
metalworker	metalworker
metheg	metheg
methuselah	methuselah
methushael	methushael
metretae	metretae
meunim	meunim
meunites	meunim
mezobaite	mezobaite
mibhar	mibhar
mibsam	mibsam
mibzar	mibzar
mica	mica
micah	micah
micaiah	micaiah
micha	micha
michael	michael
michaiah	michaiah
michal	michal
michmas	michmas
michmash	michmash
michmethath	michmethath
michri	michri
mid	mid
midday	midday
middin	middin
middle	middle
midian	mid
midianite	mid
midianites	mid
midianitess	mid
midnight	midnight
midst	midst
midwife	midwife
midwives	midwife,midwive
migdal	migdal
migdol	migdol
might	might
mighter	mighter
mightier	might
mightily	mightily
mighty	might
mighy	mighy
migron	migron
mijamin	mijamin
mikloth	mikloth
mikneiah	mikneiah
miktam	miktam
milalai	milalai
milcah	milcah
milcom	milcom
mildew	mildew
mildness	mild
miletus	miletus
milion	milion
military	military
milk	milk
mill	mill
millet	millet
millo	millo
millstone	millstone
millstones	millstone
mina	mina
minas	mina
mind	mind
minded	mind
mindedly	mind
mindedness	mind
mindful	mind
minding	mind
minds	mind
mine	i
mingled	mingle
minister	minister
ministered	minister
ministering	minister
ministers	minister
ministry	ministry
minjamin	minjamin
minni	minni
minnith	minnith
mint	mint
minus	minus
miracle	miracle
miracles	miracle
miraculous	miracle
mire	mire
miriam	miriam
mirmah	mirmah
mirror	mirror
mirrors	mirror
mirros	mirros
miscarried	miscarry
miscarry	miscarry
miscarrying	miscarry
mischief	mischief
misdeeds	misdeed
miserable	miser
miserably	miser
miseries	misery
misery	misery
mishael	mishael
mishal	mishal
misham	misham
mishma	mishma
mishmannah	mishmannah
mishneh	mishneh
mishpat	mishpat
mishraite	mishraite
mislead	lead
misleading	lead
misled	lead
mispar	mispar
mispereth	mispereth
misrephoth	misrephoth
miss	miss
missabib	missabib
missed	mis,miss
misses	mis,miss
missing	miss,missing
mist	mist
mistake	mistake
mistreat	mistreat
mistreated	mistreat
mistreating	mistreat
mistreatment	mistreat
mistreats	mistreat
mistress	mistress
mists	mist
misunderstand	understand
mithkah	mithkah
mithnite	mithnite
mithredath	mithredath
mitylene	mitylene
mix	mix
mixed	mix
mixing	mix
mixture	mixture
mixtures	mixture
mizar	mizar
mizpah	mizpah
mizpeh	mizpeh
mizraim	mizraim
mizzah	mizzah
mnason	mnason
moab	moab
moabite	moab
moabites	moab
moabitess	moab
moabitesses	moabitesses
moadiah	moadiah
moan	moan
moaning	moan
mob	mob
mobilize	mobilize
mobilized	mobilize
mock	mock
mocked	moc,mock
mocker	mock
mockers	mock
mockery	mock
mocking	moc,mock
mockingly	moc,mock
mockings	mocking
mocks	mock
modesty	modesty
moist	moist
moisten	moist
moisture	moist
moladah	moladah
molding	mold
molds	mold
mole	mole
molech	molech
molid	molid
molten	melt,molt
moment	moment
momentary	moment
moments	moment
money	money
moneylender	moneylender
monitor	monitor
monster	monster
monsters	monster
month	month
months	month
monument	monument
monuments	monument
moon	moon
moons	moon
morals	moral
mordecai	mordecai
more	more
moreh	moreh
moreover	moreover
moresheth	moresheth
moreshethite	moresheth
moreshite	moreshite
moriah	moriah
morning	morning
mornings	morning
morsel	morsel
morsels	morsel
mortal	mortal
mortally	mortal
mortar	mortar
mortgaged	mortgage
moserah	moserah
moses	moses
most	most
moth	moth
mother	mother
mother's	mother
mothers	mother
motioned	motion
motions	motion
mound	mound
mounds	mound
mount	mount
mountain	mountain
mountains	mountain
mounted	mount
mounts	mount
mourn	mourn
mourned	mourn
mourner	mourn
mourners	mourn
mournfully	mourn
mourning	mourn
mourns	mourn
mouse	mouse
mouth	mouth
mouths	mouth
move	move
moved	move
moves	move
moving	move
mowed	mow
mowings	mowing
moza	moza
mozah	mozah
much	much
mud	mud
muddied	muddy
muddy	muddy
mulberry	mulberry
mule	mule
mules	mule
multicolored	multicolored
multiplied	multiple
multiplies	multiple
multiply	multiple
multiplying	multiple
multitude	multitude
multitudes	multitude
muppim	muppim
murder	murder
murdered	murder
murderer	murder
murderers	murder
murdering	murder
murders	murder
murmered	murmered
murmured	murmur
murmurer	murmur
murmuring	murmur
muscles	muscle
muse	muse
mushi	mushi
mushite	mush,mushi
music	music
musicians	music
musing	muse
must	must
mustache	mustache
mustard	mustard
muster	muster
mustered	muster
mustering	muster
mute	mute
muth	muth
mutilation	mutilate
mutter	mutter
mutters	mutter
mutual	mutual
muzzle	muzzle
my	i
myra	myra
myriad	myriad
myriads	myriad
myrrh	myrrh
myrtle	myrtle
myself	i
mysia	mysia
mysteries	mystery
mystery	mystery
myths	myth
naam	naam
naamah	naamah
naaman	naaman
naamathite	naamathite
naamite	naam
naarah	naarah
naarai	naarai
naaran	naaran
nabal	nabal
naboth	naboth
nachon	nachon
nacon	nacon
nadab	nadab
naggai	naggai
nahalal	nahalal
nahaliel	nahaliel
nahalol	nahalol
naham	naham
nahamani	nahamani
naharai	naharai
naharaim	naharaim
nahash	nahash
nahath	nahath
nahbi	nahbi
nahor	nahor
nahshon	nahshon
nahum	nahum
nail	nail
nailed	nail
nails	nail
nain	nain
naioth	naioth
naked	naked
nakedness	naked
name	name
named	name
names	name
naming	name
naomi	naomi
nape	nape
naphath	naphath
naphish	naphish
naphoth	naphoth
naphtali	naphtali
naphtuhim	naphtuhim
narcissus	narcissus
nard	nard
narration	narrate
narrow	narrow
narrowed	narrow
nathan	nathan
nathanael	nathanael
nation	nation
nationhood	nation
nations	nation
native	native
natives	native
natural	natural
naturally	natural
nature	nature
navel	navel
nazarene	nazarene
nazarenes	nazarene
nazareth	nazareth
nazirite	nazirite
nazirites	nazirite
ncovered	ncovered
neah	neah
neapolis	neapolis
near	near
nearby	near
nearer	near
nearest	near
neariah	neariah
nearly	near
nearness	near
nebai	nebai
nebaioth	nebaioth
nebajoth	nebajoth
neballat	neballat
nebat	nebat
nebo	nebo
nebuchadnezzar	nebuchadnezzar
nebushasban	nebushasban
nebuzar	nebuzar
nebuzaradan	nebuzaradan
necessary	necessary
necessity	necessity
neck	neck
necked	neck
necklace	necklace
necklaces	necklace
necks	neck
neco	neco
nectar	nectar
nedabiah	nedabiah
need	need
needed	need
needful	need
needing	need
needle	needle
needlessly	need
needs	need
needy	need
negev	negev
neglect	neglect
neglected	neglect
neglecting	neglect
negligence	negligent
negligent	negligent
nego	nego
nehelamite	nehelamite
nehemiah	nehemiah
nehiloth	nehiloth
nehum	nehum
nehushta	nehushta
nehushtan	nehushtan
neiel	neiel
neighbor	near
neighboring	near
neighbors	near
neighing	neigh
neighings	neighings
neither	neither
nekeb	nekeb
nekoda	nekoda
nemuel	nemuel
nemuelite	nemuel
nepheg	nepheg
nephilim	nephilim
nephtoah	nephtoah
nephushesim	nephushesim
nephusim	nephusim
ner	ner
nereus	nereus
nergal	nergal
neri	neri
neriah	neriah
nest	nest
nesting	nest
nestling	nest,nestle
nests	nest
net	net
netaim	netaim
nethanel	nethanel
nethaniah	nethaniah
nethinim	nethinim
netophah	netophah
netophathite	netophathite
nets	net
nettle	nettle
nettles	nettle
network	network
networks	network
never	never
nevertheless	nevertheless
new	new
newborn	newborn
newness	new
news	news
next	next
neziah	neziah
nezib	nezib
nibhaz	nibhaz
nibshan	nibshan
nicanor	nicanor
nicodemus	nicodemus
nicolaitans	nicolaitans
nicolas	nicola
nicopolis	nicopolis
niger	niger
night	night
nights	night
nile	nile
nimrah	nimrah
nimrim	nimrim
nimrod	nimrod
nimshi	nimshi
nine	nine
nineteen	nineteen
nineteenth	nineteenth
ninety	ninety
nineveh	nineveh
ninevites	nineveh
ninth	nine
nipples	nipple
nisan	nisan
nisroch	nisroch
nissi	nissi
no	no
noadiah	noadiah
noah	noah
noah's	noah
nob	nob
nobah	nobah
noble	noble
nobles	noble
noblewomen	noblewoman
nobly	nobly
nod	nod
nodab	nodab
nodded	nod
nogah	nogah
nohah	nohah
noise	noise
noises	noise
none	no
noon	noon
noonday	noonday
noontime	noontime
nophah	nophah
nor	no
north	north
northern	north
northward	north
northwest	northwest
nose	nose
noses	nos,nose
nostril	nostril
nostrils	nostril
not	no
notable	note
note	note
noteworthy	noteworthy
nothing	nothing
nothingness	nothing
notice	notice
noticed	notice
noticing	notice
notions	notion
nought	nought
nourish	nourish
nourished	nourish
nourisher	nourish
nourishes	nourish
novice	novice
now	now
nowhere	nowhere
nthey	nthey
null	null
nullified	nullify
nullifies	nullify
nullify	nullify
numb	numb
number	number
numbered	number
numbering	number
numberings	numberings
numbers	number,numbers
numbing	numb
numerable	numerate
numerous	number
nun	nun
nurse	nurse
nursed	nurs,nurse
nursing	nurse
nut	nut
nympha	nympha
o	o
oak	oak
oaks	oak
oar	oar
oars	oar
oath	oath
oaths	oath
obadiah	obadiah
obal	obal
obed	obed
obedience	obey
obedient	obey
obey	obey
obeyed	obey
obeying	obey
obil	obil
object	object
objecting	object
objection	object
objects	object
obligated	obligate
obligation	obligate,oblige
obligations	obligate,oblige
oblivion	oblivion
oboth	oboth
obscure	obscure
obscurity	obscure
observation	observe
observe	observe
observed	observe
observing	observe
obstacle	obstacle
obstacles	obstacle
obstinate	obstinate
obstructed	obstruct
obtain	obtain
obtained	obtain
obtaining	obtain
obtains	obtain
occasion	occasion
occasions	occasion
occupation	occupy
occupied	occupy
occupies	occupy
occupy	occupy
occurred	occur
occurrence	occurrent
occurs	occur
ocran	ocran
oded	oded
of	of
off	off
offend	offend
offended	offend
offenders	offend
offense	offend
offenses	offend
offer	offer
offered	offer
offering	offer
offerings	offer
offers	offer
office	office
officer	officer
officers	officer
official	office
officials	office
offscouring	offscouring
offspring	offspring
often	often
og	og
oh	oh
ohad	ohad
ohel	ohel
oholah	oholah
oholiab	oholiab
oholibah	oholibah
oholibamah	oholibamah
oil	oil
oiled	oil
oils	oil
ointment	anoint
ointments	anoint
oiter	oiter
olam	olam
old	old
older	old
oldest	old
oldness	old
olive	olive
olives	olive
olivet	olivet
olympas	olympas
omar	omar
omega	omega
omens	omen
omer	omer
omers	omer
omri	omri
on	on
onam	onam
onan	onan
once	once
one	one
one's	one
onemocking	onemocking
ones	one
oneself	one
onesimus	onesimus
onesiphorus	onesiphorus
ongoing	ongoing
oni	oni
onions	onion
only	only
ono	ono
onto	on,to
onward	onward
onycha	onycha
onyx	onyx
open	open
opened	open
opening	open
openings	open
openly	open
openness	open
opens	open
operating	operate
ophel	ophel
ophir	ophir
ophni	ophni
ophrah	ophrah
opinion	opine
opinions	opine
opponent	oppose
opponents	oppose
opportune	opportune
opportunely	opportune
opportunity	opportune
oppose	oppose
opposed	oppose
opposes	oppos,oppose
opposing	oppose
opposite	opposite
oppress	oppress
oppressed	oppress
oppresses	oppress
oppressing	oppress
oppression	oppress
oppressions	oppress
oppressor	oppress
oppressors	oppress
opulence	opulent
or	or
oracle	oracle
oracles	oracle
orator	orate
orchard	orchard
ordained	ordain
ordeal	ordeal
order	order
ordered	order
orderly	order
orders	order
ordinance	ordinance
ordinances	ordinance
ordinary	ordinary
ordination	ordination
ore	ore
oreb	oreb
oregim	oregim
oren	oren
orgies	orgy
origin	origin
orion	orion
ornament	ornament
ornamental	ornament
ornaments	ornament
ornan	ornan
ornate	ornate
orpah	orpah
orphans	orphan
osnappar	osnappar
osprey	osprey
ostrich	ostrich
ostriches	ostrich
ot	ot
other	other
others	other
otherwise	other
othni	othni
othniel	othniel
ought	ought
our	we
ours	we
ourselves	we
out	out
outbreak	outbreak
outbursts	outburst
outcast	outcast
outcasts	outcast
outcome	outcome
outcry	outcry
outdoors	outdoor
outer	outer
outermost	outermost
outgoing	outgo
outgoings	outgoing
outlet	outlet
outnumber	outnumber
outpost	outpost
outpouring	outpouring
outpourings	outpouring
outrage	outrage
outran	outrun
outside	outside
outsider	outsider
outsiders	outsider
outskirts	outskirt
outstretched	outstretch
outward	outward
ove	ove
oven	oven
ovens	oven
over	over
overabound	overabound
overabounded	overabound
overall	overall
overcame	overcome
overcast	overcast
overcome	overcome
overcomes	overcome
overcoming	overcome
overextending	overextend
overflow	overflow
overflowed	overflow
overflowing	overflow,overflowing
overflows	overflow
overlaid	overlay
overlay	overlay,overlie
overlays	overlay
overlooked	overlook
overlooks	overlook
overly	over
overnight	overnight
overpower	overpower
overpowered	overpower
overrule	overrule
oversee	oversee
overseeing	oversee
overseer	oversee
overseers	oversee
overseership	oversee
overshadow	overshadow
overshadowed	overshadow
overshadowing	overshadow
oversight	oversight
overtake	overtake
overtaken	overtake
overtaking	overtake
overthrew	overthrow
overthrow	overthrow
overthrowing	overthrow
overthrown	overthrow
overthrows	overthrow
overtook	overtake
overturn	overturn
overturned	overturn
overturning	overturn
overturns	overturn
overwhelm	overwhelm
overwhelmed	overwhelm
overwhelming	overwhelm
ovr	ovr
owe	owe
owed	owe
owes	owe
owing	owe
owl	owl
own	own
owned	own
owner	own
owners	own
owning	own
ox	ox
oxen	ox,oxen
oxgoad	oxgoad
ozem	ozem
ozni	ozni
oznite	ozni
p	p
paarai	paarai
pace	pace
paces	pace,pax
packed	pac,pack
paddan	paddan
padon	padon
pagans	pagan
pagiel	pagiel
pahath	pahath
paid	pay
pails	pail
pain	pain
pained	pain
painful	pain
pains	pain
paint	paint
painted	paint
painting	paint
pair	pair
palace	palace
palaces	palace
palal	palal
palate	palate
pale	pale
paleness	pale
pallu	pallu
palluite	pallu
palm	palm
palms	palm
palti	palti
paltiel	paltiel
paltite	palti
pampering	pamper
pamphylia	pamphylia
pan	pan
paneah	paneah
paneled	panel
paneling	pane,panel
panels	panel
pangs	pang
panic	panic
panicked	panic,panick
pans	pan
pant	pant
panting	pant
pants	pant
paper	paper
paphos	paphos
papyrus	papyrus
parable	par
parables	par
paradise	paradise
parah	parah
parallel	parallel
paralytic	paralytic
paralytics	paralytic
paralyzed	paralyze
paran	paran
parapet	parapet
parbar	parbar
parbarim	parbarim
parched	parch
parchments	parch
pardon	pardon
pardoned	pardon
parents	parent
parks	park
parmashta	parmashta
parmenas	parmenas
parnach	parnach
parosh	parosh
parshandatha	parshandatha
parsin	parsin
part	part
partake	partake
partaker	partake
partakers	partake
partakes	partake
partaking	partake
parthians	parthian
partial	part
partiality	part
particular	particular
particularly	particular
parting	part
partition	part
partly	part
partner	partner
partners	partner
partnership	partner
partook	partake
partridge	partridge
parts	part
party	party
paruah	paruah
parvaim	parvaim
pas	pa
pasach	pasach
paseah	paseah
pashhur	pashhur
pass	pass
passage	pass
passed	pas,pass,passe
passerby	passerby
passers	pass
passes	pas,pass,passe
passing	pass
passion	passion
passions	passion
passover	passover
passovers	passover
past	past
pastry	pastry
pasture	pasture
pastured	pasture
pastureland	pastureland
pasturelands	pastureland
pastures	pasture
pasturing	pasture
patara	patara
patch	patch
patched	patch
path	path
pathros	pathros
pathrusim	pathrusim
pathrusites	pathrusim
paths	path
pathway	pathway
pathways	pathway
patience	patient
patient	patient
patiently	patient
patmos	patmos
patriarch	patriarch
patriarchs	patriarch
patrobas	patrobas
patroness	patron
pattern	pattern
patterns	pattern
pau	pau
paul	paul
paul's	paul
paulus	paulus
pause	pause
pavement	pave
pavilion	pavilion
pay	pay
paying	pay,paying
payment	pay
pays	pay
pazzez	pazzez
peace	peace
peaceable	peace
peaceably	peace
peaceful	peace
peacemakers	peacemaker
peacetime	peacetime
